,Zone0,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9
2022-03-10 8:00,172.34792,131.55515,140.824323,144.256301,88.842533,199.471836,39.659115,124.408306,44.826061,39.132393
2022-03-10 9:00,428.988576,313.490071,162.599562,118.049463,92.074137,204.664886,50.940715,165.660742,27.20589,41.567607
2022-03-10 10:00,444.618969,237.507662,169.15482,168.313004,127.798227,158.16223,53.344717,119.749181,53.892623,32.296547
2022-03-10 11:00,320.587273,353.506111,191.142146,274.72708,213.930672,181.777496,79.751727,191.359935,68.489816,51.817053
2022-03-10 12:00,275.574586,287.410413,155.356066,208.934404,198.368851,203.320619,105.12194,176.004488,70.582599,9.6264
2022-03-10 13:00,297.079289,363.876519,250.524565,114.287385,197.367912,235.324197,88.334048,254.60902,86.995449,12.49
2022-03-10 14:00,347.078163,283.544061,183.602419,261.093889,278.927863,156.777894,156.627208,249.61939,30.78439,28.232731
2022-03-10 15:00,438.283417,281.366472,180.450562,307.548372,215.529689,184.316778,105.38053,149.276869,97.415961,46.068679
2022-03-10 16:00,450.691515,347.75871,128.873239,225.372856,218.079594,181.93717,142.802346,196.958306,82.977633,24.75859
2022-03-10 17:00,657.011501,367.315198,191.315419,181.91778,195.954964,233.502429,154.286011,232.807925,57.370796,29.65
2022-03-10 18:00,440.476563,316.4007,176.049298,177.128114,145.129386,231.75723,46.260524,307.831673,90.306817,57.880976
2022-03-10 19:00,393.338713,343.849882,112.540073,81.886577,105.380842,93.548401,91.867948,136.913143,57.144753,14.459024
2022-03-10 20:00,320.857884,314.677721,76.962067,91.882114,128.380169,29.432818,36.943823,43.288171,3.879649,19.9
2022-03-10 21:00,225.855379,221.892708,65.120402,51.190276,94.150586,35.584707,64.719348,147.504998,0,0
2022-03-10 22:00,285.294078,167.907429,110.295923,25.04,75.994494,50.912669,0,81.843883,17.01,0
2022-03-10 23:00,76.614089,189.286527,5.356552,0,10.371189,40.83314,0,34.637595,19.470732,0
2022-03-11 0:00,64.032811,76.490041,18.430562,0,24.87,12.4825,3.45,7.089524,20.309268,0
2022-03-11 1:00,106.032907,89.87443,44.334611,0,19.457576,19.874167,0,0,0,0
2022-03-11 2:00,80.958818,45.503659,4,0,30.870341,9.083333,0,0,0,0
2022-03-11 3:00,24.993653,9.82,0,0,12.962083,7.475,0,0,0,0
2022-03-11 4:00,16.236071,30.685698,13.509756,1.152381,12.353171,2.875,0,0,0,0
2022-03-11 5:00,29.543078,80.007111,7.770244,3.247619,54.081172,7.05,0,0,0,0
2022-03-11 6:00,176.143862,105.352434,69.972611,32.93122,118.113393,2.489778,5.175,22.490222,11.124031,0
2022-03-11 7:00,219.697117,178.688838,60.643904,49.607543,74.202069,110.564682,32.456191,47.983925,63.178002,0
2022-03-11 8:00,347.866371,353.000704,86.210071,100.094801,286.677801,204.918025,95.247097,62.296213,81.537401,50.277878
2022-03-11 9:00,362.010273,293.896867,146.234829,97.870737,153.078411,197.131104,97.866972,170.086017,54.247233,83.742536
2022-03-11 10:00,470.630538,405.964552,155.883003,106.342138,84.936362,157.537588,70.657331,143.215933,26.681875,61.739587
2022-03-11 11:00,373.354284,295.279716,208.494863,188.797677,175.266439,223.724341,104.83058,161.7138,38.028125,30.529231
2022-03-11 12:00,437.402928,334.431503,118.767113,137.262412,127.841169,350.172013,94.814138,269.796251,60.275101,50.800769
2022-03-11 13:00,593.266609,231.989439,112.031193,185.791827,143.490565,217.313066,110.344241,134.054982,89.694367,28.351818
2022-03-11 14:00,569.971701,322.375601,227.352437,212.034632,256.518026,237.543099,119.048484,290.656764,60.362077,53.669401
2022-03-11 15:00,617.529705,308.638152,247.840064,124.142654,191.645978,199.713419,230.007962,143.045893,81.020285,53.83878
2022-03-11 16:00,365.665681,365.706149,198.434676,141.270082,155.294472,247.181826,115.765812,153.722747,63.788939,35.495805
2022-03-11 17:00,658.27698,319.152147,177.64998,160.981988,145.989049,262.517047,86.77798,187.750364,114.04606,77.574195
2022-03-11 18:00,589.290642,497.195605,120.892186,60.209276,266.308433,129.322527,204.692559,288.797286,17.048171,12.848276
2022-03-11 19:00,367.055331,437.126722,116.33015,21.193014,138.494266,227.131705,73.512346,189.111504,8.175,7.851724
2022-03-11 20:00,341.881838,416.374053,104.958573,42.006685,148.44577,66.739089,77.569696,194.994119,12.84,0
2022-03-11 21:00,284.613162,174.714435,54.760062,70.503315,111.544174,51.921222,56.025397,142.284584,0,0
2022-03-11 22:00,279.459955,93.254381,40.374286,29.1,67.506662,63.301301,1.338214,39.666688,19.86,0
2022-03-11 23:00,111.015874,104.760438,27.59,25.818182,75.290105,19.631501,7.735,78.861837,0,0
2022-03-12 0:00,26.328,77.331199,1.412927,7.357988,11.307236,0,5.585,22.290872,0,16.16
2022-03-12 1:00,56.338696,48.047345,17.897073,15.880851,15.071944,0,0,39.965,0,0
2022-03-12 2:00,8.538852,21.433243,38.430476,5.822979,1.860857,22.844086,0,22.115215,0,0
2022-03-12 3:00,64.813774,10.618293,8.129524,0,26.077436,36.195914,0,33.30043,0,0
2022-03-12 4:00,39.475094,37.038486,0,0,8.728148,0,0,31.464965,0,0
2022-03-12 5:00,67.078045,80.44509,0,2.967059,42.883559,0,0,22.482439,30.83,0
2022-03-12 6:00,109.176041,73.652502,9.417931,44.931765,55.706098,0,11.063415,54.242319,12.152778,14.37
2022-03-12 7:00,261.654751,179.49762,82.614284,11.369748,31.282784,80.092533,48.469512,70.337977,45.823889,0
2022-03-12 8:00,191.505927,236.110648,156.268897,77.229535,184.174528,161.996342,81.558585,76.985734,19.477597,10.54439
2022-03-12 9:00,292.303995,223.696294,123.726443,127.444306,137.291427,129.096386,71.334179,90.258361,43.522403,37.834634
2022-03-12 10:00,390.092666,289.330703,111.341319,148.877725,127.895012,70.616147,100.194186,156.617312,20.47,24.306585
2022-03-12 11:00,380.792158,393.831369,88.352352,125.004184,146.315456,168.195904,99.287503,188.969681,36.927567,32.478157
2022-03-12 12:00,412.670603,293.384101,88.7561,186.158839,175.173365,160.548128,61.574019,194.43571,51.119338,26.836233
2022-03-12 13:00,446.423946,413.020162,163.892345,194.118659,172.189623,154.437305,79.686482,122.79828,62.812398,4.912143
2022-03-12 14:00,516.989245,367.238694,143.733958,207.919496,165.443529,157.151498,62.122546,104.727861,57.495956,10.957857
2022-03-12 15:00,663.470678,254.54616,124.041776,263.841199,291.763864,263.070165,140.132374,164.713346,45.874741,13.98
2022-03-12 16:00,450.264938,360.220551,121.254035,179.663995,183.171188,110.89745,145.192197,236.187197,51.188844,47.974595
2022-03-12 17:00,459.882758,434.443277,236.62395,236.303467,231.881267,145.015578,125.898741,174.586932,56.659156,35.966944
2022-03-12 18:00,420.08557,343.699705,197.898362,152.86153,190.137255,115.054103,64.493171,319.234899,40.233463,25.108462
2022-03-12 19:00,355.080144,186.290905,127.802451,78.578559,178.515776,40.598462,55.144358,188.285496,49.978537,0
2022-03-12 20:00,259.512007,243.63193,43.362159,62.517675,79.612996,32.38125,56.876549,50.565108,46.364878,17.038824
2022-03-12 21:00,281.794929,77.872369,43.457539,26.276259,63.856,1.07875,97.645035,35.209152,20.033217,3.651176
2022-03-12 22:00,244.174707,136.593953,16.296098,62.106667,48.013167,31.438874,81.576943,37.996335,0.881905,0
2022-03-12 23:00,215.436521,100.95338,0,3.636,36.795556,48.946809,40.025469,14.14025,16.37,0
2022-03-13 0:00,74.034168,80.621761,8.108108,0,60.294444,32.974316,11.401404,13.39,0,0
2022-03-13 1:00,67.64491,37.708877,20.201892,15.965122,0,0,11.06,5.926829,0,0
2022-03-13 2:00,47.675554,77.54122,8.31,15.204878,0,0,0,42.36,0,23.726829
2022-03-13 3:00,24.489324,26.360899,0,0,13.84,0,0,0.723171,0,6.673171
2022-03-13 4:00,0,20.270144,0,0,20.48,0.51,0,9.93,0,0
2022-03-13 5:00,71.895613,24.882376,6.996585,1.513448,24.399835,3.06,3.45,4.300488,2.938462,0
2022-03-13 6:00,163.667832,85.053054,31.484522,22.018503,23.610689,0,0,32.759726,19.981538,8.171053
2022-03-13 7:00,219.087486,107.183795,34.859592,7.688049,108.704442,24.928462,14.897727,94.683803,0,6.708947
2022-03-13 8:00,218.836239,303.994248,25.724157,19.675217,148.315925,111.228188,81.276534,58.074317,3.187991,10.37
2022-03-13 9:00,380.942058,273.235641,182.881473,128.836986,171.971216,113.564069,108.155739,101.616803,17.503015,0
2022-03-13 10:00,338.495019,231.261601,199.391132,50.575076,76.577702,160.157542,13.074286,94.211252,19.338994,0
2022-03-13 11:00,350.973544,161.714022,83.079993,87.467238,114.702943,135.605222,55.913519,72.110134,37.692841,0
2022-03-13 12:00,254.241271,142.096429,97.832063,62.283197,128.290214,69.938895,75.904131,31.643478,41.826428,28.04
2022-03-13 13:00,305.168686,272.550983,120.722477,139.421687,201.116692,229.495125,33.098065,79.712089,79.849352,0
2022-03-13 14:00,415.118108,337.449751,196.783689,166.971562,251.86798,284.128194,87.829385,125.807283,27.448209,12.596768
2022-03-13 15:00,660.5959,354.59852,156.285981,114.792295,250.323478,219.399898,92.787678,140.795574,95.436402,42.745337
2022-03-13 16:00,509.919692,400.710235,163.766141,132.545796,221.293151,218.111391,139.730963,136.430894,23.658376,63.873017
2022-03-13 17:00,441.927343,444.988755,164.723362,130.068089,213.673691,180.949734,112.257436,151.536204,15.499504,19.614878
2022-03-13 18:00,330.27258,306.448755,92.813072,132.428382,201.89476,89.111643,31.600879,69.568945,41.037592,17.25
2022-03-13 19:00,319.089484,187.088224,95.162362,109.944623,124.654231,83.940151,33.539551,68.051208,36.611297,0
2022-03-13 20:00,250.608248,166.765679,72.181447,43.526519,80.127685,81.697404,24.23944,90.799024,17.498537,8.895455
2022-03-13 21:00,137.504526,90.794683,26.131951,61.614909,37.500927,75.627063,37.754667,38.009528,33.177221,2.754545
2022-03-13 22:00,197.990751,64.727747,16.44,15.045091,66.158934,60.917018,0.62,64.399436,10.984242,5.97
2022-03-13 23:00,69.736544,89.203411,0,0,26.535505,0,0,53.855699,0,0
2022-03-14 0:00,89.895846,44.360244,0.316552,14.2688,7.16,12.85,3.39,1.384118,0,0
2022-03-14 1:00,63.270848,37.929756,8.863448,6.3112,18.724878,0,0,3.88125,0,0
2022-03-14 2:00,32.385718,2.3,0,0,22.915122,0,0,19.652679,0,0
2022-03-14 3:00,0,9.82,0,0,0,0,0,3.196071,0,0
2022-03-14 4:00,5.628333,23.484444,17.206452,0,0,0,0,0,0,0
2022-03-14 5:00,112.856539,19.235556,36.715367,22.53,5,0,0,0,0,0
2022-03-14 6:00,109.510802,27.970747,27.958903,3.293333,41.01,35.867317,10.38,48.438924,15.277778,0
2022-03-14 7:00,185.565319,55.410444,45.762422,13.219106,83.489516,104.525039,22.082195,124.50693,70.47019,0
2022-03-14 8:00,199.641814,209.412128,86.185008,96.307772,146.112555,82.62507,42.561463,40.790258,34.982033,4.05641
2022-03-14 9:00,436.907927,302.906042,142.97564,88.050853,141.74261,79.002494,56.172006,141.612912,3.533333,61.563155
2022-03-14 10:00,434.150616,291.10597,143.368059,133.745427,50.20442,139.432417,106.319362,112.341276,6.767613,29.875557
2022-03-14 11:00,238.633364,281.468116,101.311809,169.87638,133.98139,157.552158,121.120694,149.476752,74.900699,30.174878
2022-03-14 12:00,409.752469,356.940894,183.262336,192.225163,197.947286,149.362043,188.866322,158.772914,42.479753,0
2022-03-14 13:00,368.328468,301.514979,231.855624,175.352337,216.622789,179.193467,124.393323,294.865481,68.059009,5.553659
2022-03-14 14:00,423.697651,312.779104,178.259393,146.779219,136.456198,131.963544,133.139381,234.471917,54.545406,29.336341
2022-03-14 15:00,461.618362,227.866041,136.158618,202.911075,148.175343,231.571458,167.926912,175.835053,49.521638,29.12
2022-03-14 16:00,601.493403,371.071521,100.325728,173.443926,183.680086,196.43831,108.82322,289.650919,48.888657,0
2022-03-14 17:00,493.58568,320.396878,197.364382,110.584041,190.147105,178.167522,114.285668,180.385798,154.519268,17.103673
2022-03-14 18:00,557.646429,388.312297,142.059703,182.131217,228.158368,182.935667,85.67061,128.802221,37.776982,38.151327
2022-03-14 19:00,378.438534,294.105722,160.281524,82.323484,181.243644,110.373229,50.31862,57.243095,21.498049,22.065
2022-03-14 20:00,394.716991,246.452299,205.057094,0,210.062258,101.848802,92.721077,34.190625,10.052927,16.908571
2022-03-14 21:00,277.472172,146.189712,72.838468,28.74,112.992017,87.344111,36.368205,56.363378,0,26.22
2022-03-14 22:00,112.0436,73.137845,73.772496,28.23,75.255184,46.727108,105.510941,20.691628,0,16.331429
2022-03-14 23:00,122.811689,89.188471,10.502195,0,73.4011,19.138577,4.3,76.664426,0,0
2022-03-15 0:00,128.337699,65.306123,28.061836,0,75.098131,58.538333,10.87,10.288824,0,0
2022-03-15 1:00,52.370233,0,7.976944,0,27.341364,0,0,10.41,0,0
2022-03-15 2:00,48.265429,0,0,0,34.770588,0,0,0,0,0
2022-03-15 3:00,8.5889,3.746667,0,0,12.398049,0,0,13.6,0,0
2022-03-15 4:00,38.804916,56.152319,9.095,0,7.977273,8.67,0,0.34,0.574286,0
2022-03-15 5:00,56.949327,33.995289,19.285026,9.99,42.261196,10.826473,0,14.93,3.445714,0
2022-03-15 6:00,123.846319,96.830183,30.239974,7.867037,124.593136,56.842307,0,30.49375,15.321951,0
2022-03-15 7:00,312.419226,149.174159,0,25.133931,74.620812,95.116902,7.08,100.57335,31.560776,0
2022-03-15 8:00,356.941958,245.15575,73.744783,92.635716,192.896463,125.177423,36.238123,97.75744,34.757273,50.318552
2022-03-15 9:00,425.995876,301.474608,112.139003,95.380563,226.890024,128.591693,168.209438,185.496989,13.871463,72.610564
2022-03-15 10:00,419.020385,297.913424,163.12445,153.115819,120.550883,105.315246,89.329512,135.375268,64.768937,25.080885
2022-03-15 11:00,413.057518,265.947712,154.824492,101.220874,216.775044,138.185535,122.734452,136.15069,45.215776,0
2022-03-15 12:00,399.238304,301.043354,90.360356,180.924935,150.207427,211.599147,89.093109,280.122304,79.168122,17.01
2022-03-15 13:00,373.990964,304.540341,208.542221,154.464908,198.133526,203.087005,166.155122,174.432002,115.835214,38.998049
2022-03-15 14:00,377.091943,338.044938,238.986074,249.358478,161.54891,183.000802,130.259512,210.350632,141.340938,19.646723
2022-03-15 15:00,489.69931,453.071502,173.465954,127.620138,126.953661,158.621039,49.245366,180.568308,99.376041,43.8662
2022-03-15 16:00,543.405417,516.053142,109.089426,167.580317,134.065585,177.688087,79.516069,167.193537,56.846842,62.463662
2022-03-15 17:00,446.392061,427.155762,211.939225,217.005379,273.619555,149.240163,127.357151,211.067381,46.3875,41.768509
2022-03-15 18:00,519.864033,365.797769,135.617949,138.748178,275.066586,134.884987,32.744368,232.885531,72.435,24.603443
2022-03-15 19:00,508.660991,344.833137,152.055815,177.898378,232.19308,243.463372,75.784283,132.871354,70.0897,16.313415
2022-03-15 20:00,457.15774,219.407147,96.663325,121.422311,268.363593,191.993332,89.035999,120.439512,53.671903,22.382195
2022-03-15 21:00,326.174894,299.354651,86.137345,45.189706,157.240306,34.296486,81.773837,80.171393,3.395897,4.387805
2022-03-15 22:00,245.880762,191.066119,34.919582,0,90.994585,15.463158,4.113659,48.794309,53.7225,0
2022-03-15 23:00,74.400431,126.417545,80.75831,0,29.412261,13.476842,16.555841,1.23625,2.5575,0
2022-03-16 0:00,23.9027,165.967206,14.52169,0,52.328521,0,64.014019,0,0,0
2022-03-16 1:00,64.993365,60.908407,0,0,31.646433,0,24.31014,0,0,0
2022-03-16 2:00,33.474931,55.929195,0,0,17.559024,0,22.415854,0,0,0
2022-03-16 3:00,45.235864,29.792212,7.21,0,32.892195,0,18.464146,0,0,0
2022-03-16 4:00,38.726487,26.26878,0,0,1.926585,25.665854,0,19.240385,0,0
2022-03-16 5:00,69.959754,52.506799,12.840645,27.298403,23.630288,41.284557,7.315714,59.211782,0,0
2022-03-16 6:00,139.455941,89.463431,24.874605,68.530235,65.704125,22.108756,39.903896,40.457834,47.646274,0
2022-03-16 7:00,185.165216,120.703858,8.577182,102.489939,86.480738,97.109314,54.736442,54.91496,43.353726,0
2022-03-16 8:00,392.446007,158.412663,125.705569,138.852127,180.875915,258.337825,75.422596,152.788942,16.13,13.439756
2022-03-16 9:00,446.577098,301.344423,146.212967,88.877414,119.415403,186.361315,91.334265,91.380474,7.681951,26.360244
2022-03-16 10:00,434.810574,339.252304,154.049144,116.154869,115.274278,202.050857,66.595217,125.245623,77.647858,30.98
2022-03-16 11:00,366.714529,290.465197,194.611599,162.305575,186.633754,235.253657,88.669995,101.843576,98.682661,28.852927
2022-03-16 12:00,396.541688,275.878454,182.54884,167.203678,180.619982,221.844626,98.432408,205.719106,79.927774,34.637073
2022-03-16 13:00,399.925943,352.136462,156.20934,212.625648,205.766567,153.901348,112.696394,179.543208,39.159756,45.17
2022-03-16 14:00,414.613972,310.885923,162.580031,159.229196,161.050074,176.483027,187.110534,226.827631,74.325186,65.58
2022-03-16 15:00,574.084834,253.074288,187.699481,256.383336,210.145209,150.523844,129.623722,160.705236,59.295789,38.964146
2022-03-16 16:00,614.214827,250.828907,159.015328,129.521265,283.09328,280.050156,218.739292,123.632312,110.662252,96.185854
2022-03-16 17:00,405.865456,485.357963,215.215974,118.071782,336.271346,305.274888,108.584049,219.515442,153.935442,22.247037
2022-03-16 18:00,511.862037,502.712332,74.64323,159.642891,210.983179,114.254108,61.192143,327.558608,52.837916,0.602963
2022-03-16 19:00,544.844389,362.640854,244.666864,152.312971,188.95113,99.897333,84.394178,185.194549,69.112439,18.3
2022-03-16 20:00,363.615196,292.209271,110.390908,27.407337,203.451617,130.835129,78.037296,136.778139,42.828248,29.481481
2022-03-16 21:00,295.182375,220.589216,27.075712,16.46,155.84089,76.932765,89.763677,33.743684,8.756299,6.018519
2022-03-16 22:00,208.397433,131.433096,55.323308,19.122115,71.515846,45.430641,24.628182,49.037756,19.286429,0
2022-03-16 23:00,39.020434,97.436061,30.636346,9.287885,73.103694,42.842197,10.417237,3.117419,0,0
2022-03-17 0:00,102.679451,87.769415,68.404548,0,52.788228,84.165095,28.652763,0,20.36,0
2022-03-17 1:00,104.802615,43.817213,15.878378,0,15.027791,19.242708,0,0,0,0
2022-03-17 2:00,11.48875,5.39122,0,0,0,0,2.31,11.35,0,0
2022-03-17 3:00,13.82,37.888049,0,0,23.94378,0,0,0,0,0
2022-03-17 4:00,32.890833,17.143171,10.913667,0,14.16622,2.045769,0,0.916429,0,0
2022-03-17 5:00,68.248367,41.964495,8.256333,0,36.107342,5.65545,0,11.913571,0,0
2022-03-17 6:00,200.691391,62.634482,7.866,0,65.455975,37.48878,3.614634,46.555854,55.932,0
2022-03-17 7:00,226.400296,175.817222,83.065872,34.148039,92.769917,27.647293,53.969135,41.744146,7.248,25.988767
2022-03-17 8:00,260.079334,341.131487,100.391218,85.543688,216.942242,185.165917,191.152425,80.355347,6.778537,33.790745
2022-03-17 9:00,452.298933,289.914281,78.355328,148.686207,243.579303,303.85174,84.728104,160.317675,24.101463,34.300488
2022-03-17 10:00,333.389617,208.732749,116.850484,169.600462,125.703538,275.227264,34.327725,73.219427,65.551951,26.25
2022-03-17 11:00,478.807589,310.106626,188.255926,269.016941,202.339715,303.318739,45.995949,162.776667,78.426165,12.256829
2022-03-17 12:00,585.92736,262.486208,155.533829,168.83489,156.431187,207.376547,116.802028,218.112867,40.371884,36.80524
2022-03-17 13:00,410.363472,260.826704,195.486437,158.098059,124.024053,166.476552,25.61122,124.812359,27.38,36.142931
2022-03-17 14:00,303.139275,277.305096,153.742897,121.940332,247.931246,122.102251,93.675363,87.810656,15.436341,59.844512
2022-03-17 15:00,421.414703,222.44898,160.814724,162.500072,254.965451,188.516,85.268196,150.106315,100.391768,57.929535
2022-03-17 16:00,501.568224,294.273201,138.88169,176.755058,219.174873,138.168491,158.102114,136.02862,83.329784,29.670952
2022-03-17 17:00,512.83814,344.301579,133.36913,59.830106,167.605853,121.579472,82.242131,176.096543,66.422107,46.415135
2022-03-17 18:00,424.875212,340.769437,169.478389,153.777108,259.138207,162.074259,97.789492,171.075766,30.540769,12.644377
2022-03-17 19:00,392.970003,233.551123,167.009706,92.31822,137.092225,100.973874,84.21864,127.897279,23.053621,8.330488
2022-03-17 20:00,404.001748,222.414977,81.314009,8.705484,91.178871,136.039826,62.183508,85.291619,3.05561,0
2022-03-17 21:00,101.035037,106.182935,8.735356,48.76,89.618401,103.956978,39.364945,42.127734,35.689512,25.796087
2022-03-17 22:00,137.950468,137.417154,73.794613,0.592,69.841856,43.61065,14.03439,26.671123,23.130488,2.173913
2022-03-17 23:00,23.616111,80.203063,1.46439,0,10.619744,5.320813,1.7825,0,0,0
2022-03-18 0:00,150.009866,79.316612,0,32.834444,9.335172,17.5,12.4775,0,0,0
2022-03-18 1:00,107.130568,23.259536,0.060732,18.995556,13.224828,0,0,0,0,0
2022-03-18 2:00,49.753455,9.104167,2.429268,0,10.807647,0,0,0,0,10.36
2022-03-18 3:00,0,11.1,0,0,8.532353,0,17.18475,0,0,0
2022-03-18 4:00,25,4.07,0,0,0,0,3.64525,0,0,0
2022-03-18 5:00,35.559887,16.743721,7.333333,0,2.200263,9.110294,0,19.868571,0,0
2022-03-18 6:00,102.375694,100.032422,60.255189,17.047333,46.522632,31.109706,0,34.234599,37.133984,0
2022-03-18 7:00,184.139777,98.280949,23.675162,22.648344,71.69524,103.976945,54.32,78.397317,21.102683,0
2022-03-18 8:00,246.013122,215.137071,114.140109,141.184058,257.444466,131.473656,88.32847,132.262439,38.629804,11.66
2022-03-18 9:00,483.202767,383.273355,112.838646,149.065127,154.037609,70.211638,105.054988,165.238827,19.559339,47.768791
2022-03-18 10:00,418.016771,409.212907,91.836943,155.465656,102.942276,176.229603,122.681428,126.600562,38.440857,40.214282
2022-03-18 11:00,399.243805,320.713755,230.798846,176.129431,128.834476,187.557706,105.78656,211.339421,17.672439,82.516926
2022-03-18 12:00,485.612427,436.855667,228.119732,265.858534,99.566941,355.035852,198.147725,315.821219,94.666471,8.333333
2022-03-18 13:00,477.66694,503.978939,291.925951,247.966837,244.599653,302.39116,130.894028,248.119726,68.45709,35.456667
2022-03-18 14:00,537.164858,357.162023,206.681396,154.036216,211.924357,253.042217,120.03828,248.352599,94.274,56.722705
2022-03-18 15:00,630.765972,403.483019,257.627527,176.104345,280.182324,174.849192,72.258305,202.605186,67.525122,52.811949
2022-03-18 16:00,561.373012,439.919124,218.793776,204.251602,218.849373,291.76194,97.59946,232.305918,34.226829,11.095346
2022-03-18 17:00,650.344392,500.410656,282.532267,195.468615,243.551988,254.395859,171.827759,136.24286,74.098289,36.046766
2022-03-18 18:00,656.695559,343.875244,212.500096,127.762969,186.158468,257.001553,126.361888,156.30346,91.370721,23.003234
2022-03-18 19:00,377.70437,370.565778,95.685216,102.559691,206.607775,240.735146,157.75557,143.599874,48.191058,27.49
2022-03-18 20:00,289.69611,307.07045,66.217879,38.339187,173.526476,138.180628,109.389539,91.248853,62.218123,0
2022-03-18 21:00,296.01505,213.671589,58.361263,18.038721,160.56096,88.836964,14.754888,107.15491,56.478236,0
2022-03-18 22:00,245.342843,105.622569,46.772857,59.153333,98.345856,107.208618,20.611112,48.49342,36.701134,0
2022-03-18 23:00,191.952355,113.497725,57.218111,1.436667,23.5422,57.353877,21.558333,39.233165,26.830488,0
2022-03-19 0:00,148.378316,39.739785,9.056532,7.77,26.57069,63.623108,50.176057,9.117073,0,10.35
2022-03-19 1:00,60.591339,46.390363,18.1225,0,1.56931,25.715146,25.27561,3.45,0,0
2022-03-19 2:00,13.334634,34.095135,0,0,0,1.582524,0,0,0,0
2022-03-19 3:00,4.464356,31.041375,0,0,19.235854,15.203077,20.560244,0,0,0
2022-03-19 4:00,37.146139,98.696971,0,31.15,23.877566,6.756923,31.099756,0,0,0
2022-03-19 5:00,30.429505,21.372742,33.86,0,59.381857,27.880732,0,0,3.54,0
2022-03-19 6:00,70.847244,59.168,0,25.144646,49.307526,14.429268,5.52,33.793083,30.121125,4.046667
2022-03-19 7:00,201.59103,129.833508,34.811613,87.187323,68.562142,52.57,33.993,194.654841,22.578875,2.023333
2022-03-19 8:00,331.809571,193.896126,84.129851,64.661364,97.878331,25.510347,43.347,147.282469,37.796,10.35
2022-03-19 9:00,420.175769,257.562801,110.008005,101.936527,200.712028,108.42934,97.924149,94.43639,11.864203,52.643217
2022-03-19 10:00,528.360544,204.569959,188.709686,293.681403,182.417889,57.522497,163.089601,128.551649,46.179797,90.893033
2022-03-19 11:00,554.214237,269.426367,207.888475,138.726817,225.255412,219.821329,78.308731,179.399603,36.886667,2.72375
2022-03-19 12:00,736.763702,386.017464,144.440905,200.725482,202.748163,231.699435,82.392054,165.919342,47.236061,18.666667
2022-03-19 13:00,536.279381,453.015182,331.815755,265.571149,193.910901,265.416942,100.469297,151.186516,91.997358,24.647053
2022-03-19 14:00,520.699778,299.669472,228.042027,268.31786,205.261847,288.737264,154.46915,174.179691,62.199915,49.53628
2022-03-19 15:00,549.503297,373.137696,285.741177,186.68014,195.076733,269.323056,142.479315,181.407258,75.763746,0
2022-03-19 16:00,441.493845,484.202792,255.463156,255.828762,159.118872,275.159593,91.80337,229.960703,183.801446,0
2022-03-19 17:00,581.869421,541.371692,251.030045,137.249309,193.695081,265.63889,48.947904,249.454142,51.081638,37.504878
2022-03-19 18:00,622.439119,345.850059,160.766449,172.797766,138.419184,207.755901,14.303827,196.969661,116.048125,2.835122
2022-03-19 19:00,456.349181,223.978898,59.839221,53.030553,92.606904,72.503168,60.8,152.69239,65.723826,0
2022-03-19 20:00,306.46037,243.241166,45.81897,71.099967,116.138514,150.439052,48.491411,121.337007,27.939327,0
2022-03-19 21:00,377.667036,194.944329,38.84735,17.924265,65.517052,87.207136,20.356394,46.99284,47.663183,27.64
2022-03-19 22:00,309.081957,161.017256,50.487317,0,38.948144,70.023585,44.44813,43.044853,32.14871,0
2022-03-19 23:00,223.754363,133.615062,0,0,29.65,68.91445,9.453333,28.457561,23.98,0
2022-03-20 0:00,139.389998,84.735742,33.705933,3.067657,39.751,77.628013,14.84,0,0,0
2022-03-20 1:00,52.010304,54.102063,24.056136,59.454914,26.193878,0,0,64.98,16.3872,0
2022-03-20 2:00,84.32861,57.738699,13.140858,5.227429,24.374252,0,0,10.35,21.1628,0
2022-03-20 3:00,72.217647,40.110569,18.277073,0,35.20087,0,0,0,0,0
2022-03-20 4:00,83.259222,32.082439,0,0,10.62,0,0,0,0,0
2022-03-20 5:00,118.77369,30.713659,0,20.686667,0,0,0,1.771429,0,0
2022-03-20 6:00,128.413521,25.516753,31.57,38.260055,21.836508,29.823659,0,15.026633,23.577236,6.09
2022-03-20 7:00,173.396704,235.430616,15.0025,60.697654,70.975199,96.091969,65.780488,42.229526,9.756098,21.97
2022-03-20 8:00,175.602548,250.144365,64.5975,17.415226,145.962701,168.924418,65.554255,97.529578,28.794916,1.0975
2022-03-20 9:00,303.411095,306.355873,31.409744,65.550284,87.663849,143.58168,85.545494,214.893458,93.459274,34.677115
2022-03-20 10:00,349.853343,314.990478,76.912856,124.929069,62.985852,101.561889,115.099127,151.424428,1.499143,30.849385
2022-03-20 11:00,475.424289,263.413502,141.788657,225.12257,87.546588,108.116858,91.729987,195.979163,80.11878,43.504543
2022-03-20 12:00,454.876673,390.582798,167.600881,170.530948,137.545471,166.477732,109.511868,216.528019,50.934082,38.61211
2022-03-20 13:00,498.268473,322.11272,72.575558,209.449941,163.995327,207.637148,149.545192,126.804266,93.749578,47.679347
2022-03-20 14:00,449.032372,400.706989,115.306447,185.53839,237.049117,128.561954,132.841425,191.011831,115.483382,63.14
2022-03-20 15:00,404.679843,381.131919,170.561532,171.454407,227.768012,233.76842,176.117227,174.247253,108.11814,13.232143
