지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
863,외도,2021-07-31 23:00,26,222.6,1.3,0,995.8,1001.7,98.8
863,외도,2021-08-01 0:00,26.9,216.7,2.2,0,995.6,1001.5,92.6
863,외도,2021-08-01 1:00,27.2,235.5,2.2,0,995.4,1001.3,86.5
863,외도,2021-08-01 2:00,27.1,250.4,1.6,0,995.1,1001,83.9
863,외도,2021-08-01 3:00,25.1,178.3,1.2,0,994.9,1000.9,94.5
863,외도,2021-08-01 4:00,24.9,0,0.3,0,994.6,1000.6,95.9
863,외도,2021-08-01 5:00,25.1,0,0.4,0,994.7,1000.7,96.7
863,외도,2021-08-01 6:00,25.1,0,0.2,0,994.9,1000.9,97
863,외도,2021-08-01 7:00,25.8,232.9,0.5,0,995.4,1001.3,96.4
863,외도,2021-08-01 8:00,27.2,144.1,0.6,0,995.9,1001.8,91.5
863,외도,2021-08-01 9:00,28.2,105.1,1.8,0,995.5,1001.4,87.7
863,외도,2021-08-01 10:00,29.4,88.8,1.7,0,995.1,1000.9,81.3
863,외도,2021-08-01 11:00,29.1,28.8,1.5,0,995,1000.8,80.5
863,외도,2021-08-01 12:00,30.1,327.1,1.5,0,994.7,1000.5,81.8
863,외도,2021-08-01 13:00,29.9,358.3,2.8,0,994,999.8,84.9
863,외도,2021-08-01 14:00,29.6,32.7,2,0,993.8,999.6,80.8
863,외도,2021-08-01 15:00,30.7,96.3,0.9,0,994.1,999.9,77.1
863,외도,2021-08-01 16:00,31.6,55,1.3,0,994,999.8,74.1
863,외도,2021-08-01 17:00,30.6,33.7,2.9,0,993.6,999.4,77.4
863,외도,2021-08-01 18:00,30,35.3,1.7,0,994.1,999.9,77.9
863,외도,2021-08-01 19:00,29.8,243.4,1.4,0,994.8,1000.6,68.2
863,외도,2021-08-01 20:00,28.9,209.7,1.2,0,995.6,1001.5,73.1
863,외도,2021-08-01 21:00,28,159.4,1.4,0,995.9,1001.8,77.1
863,외도,2021-08-01 22:00,26.6,0,0,0,996.3,1002.2,91.9
863,외도,2021-08-01 23:00,26.3,224.8,1.1,0,996.2,1002.1,91.8
863,외도,2021-08-02 0:00,26.2,220.6,1.4,0,996.3,1002.2,89.6
863,외도,2021-08-02 1:00,26.7,135.2,2.1,0,995.6,1001.5,92.2
863,외도,2021-08-02 2:00,26.3,134.3,1.6,0,995.3,1001.2,91.5
863,외도,2021-08-02 3:00,25.3,141.4,0.5,0,995.1,1001,93.1
863,외도,2021-08-02 4:00,24.9,235.4,1.3,0,995.2,1001.2,95.2
863,외도,2021-08-02 5:00,25,222.5,1.5,0,995.5,1001.5,94.2
863,외도,2021-08-02 6:00,25.7,201.8,1.4,0,996.3,1002.2,93.3
863,외도,2021-08-02 7:00,26.5,,,,997,1002.9,91.3
863,외도,2021-08-02 8:00,28.4,341.4,0.7,0,997.2,1003.1,85.6
863,외도,2021-08-02 9:00,28,319.1,1.5,0,997.2,1003.1,90.2
863,외도,2021-08-02 10:00,28.4,337.5,2.4,0,997.4,1003.3,91.5
863,외도,2021-08-02 11:00,27.5,334.7,2.3,0,997.2,1003.1,94.3
863,외도,2021-08-02 12:00,27.7,344.2,2.2,0,997.2,1003.1,92.1
863,외도,2021-08-02 13:00,29,52.9,1.5,0,997.1,1003,85.7
863,외도,2021-08-02 14:00,28.9,5.4,2,0,997.1,1003,85
863,외도,2021-08-02 15:00,28.1,20.4,1.9,0,997.1,1003,87.1
863,외도,2021-08-02 16:00,27,287.9,0.5,8,997.4,1003.3,95.7
863,외도,2021-08-02 17:00,27.3,0,0.2,1,997.3,1003.2,94.1
863,외도,2021-08-02 18:00,27.2,122.7,0.6,0,997.4,1003.3,94.3
863,외도,2021-08-02 19:00,26.4,105.7,0.9,5.5,997.7,1003.6,97.3
863,외도,2021-08-02 20:00,25.7,72.8,1.3,7.5,998.5,1004.5,98
863,외도,2021-08-02 21:00,25.7,136,0.5,2,998.8,1004.8,98.9
863,외도,2021-08-02 22:00,25.4,0,0.2,0,999,1005,99.3
863,외도,2021-08-02 23:00,25.3,0,0.4,0,999.4,1005.4,99.4
863,외도,2021-08-03 0:00,25.5,36.1,0.7,1,999.2,1005.2,99.5
863,외도,2021-08-03 1:00,25.3,207.8,0.6,0,999.3,1005.3,99.4
863,외도,2021-08-03 2:00,25.1,0,0.4,0,999.2,1005.2,99.3
863,외도,2021-08-03 3:00,24.8,191.6,0.9,0.5,999.1,1005,99.4
863,외도,2021-08-03 4:00,24.8,232.9,1.5,0,999.4,1005.3,99.3
863,외도,2021-08-03 5:00,24.7,0,0.4,0,999.5,1005.4,99.2
863,외도,2021-08-03 6:00,24.8,225.3,0.8,0,1000.4,1006.3,99.4
863,외도,2021-08-03 7:00,25.7,223.5,1.7,0,1000.7,1006.7,99.1
863,외도,2021-08-03 8:00,28.1,0,0.4,0,1000.1,1006,89
863,외도,2021-08-03 9:00,28,299.6,1.9,0,1000.6,1006.5,89.7
863,외도,2021-08-03 10:00,27.7,237.1,0.6,0,1001.4,1007.3,90.3
863,외도,2021-08-03 11:00,29.2,293.7,2,0,1001.2,1007.1,82.6
863,외도,2021-08-03 12:00,29.9,4.9,2.1,0,1000.2,1006.1,78.5
863,외도,2021-08-03 13:00,29.5,324.4,3.7,0,1000.9,1006.8,84
863,외도,2021-08-03 14:00,29.6,329.6,3.5,0,1001.2,1007.1,82
863,외도,2021-08-03 15:00,29.7,308.1,2.1,0,1001.5,1007.4,80.8
863,외도,2021-08-03 16:00,30.4,289.9,2,0,1001.3,1007.2,74.8
863,외도,2021-08-03 17:00,29.7,333,2.2,0,1001.3,1007.2,76.4
863,외도,2021-08-03 18:00,29.6,350.9,2.8,0,1001.5,1007.4,79
863,외도,2021-08-03 19:00,29,15,2.5,0,1002,1007.9,77.7
863,외도,2021-08-03 20:00,27.1,212.9,1.5,0,1002.2,1008.1,86.3
863,외도,2021-08-03 21:00,26,0,0.1,0,1002.6,1008.6,92.4
863,외도,2021-08-03 22:00,26.5,227.4,1.8,0,1003.1,1009.1,91.6
863,외도,2021-08-03 23:00,25.7,228.7,2,0,1003.2,1009.2,90
863,외도,2021-08-04 0:00,25.3,210.6,1.4,0,1003.1,1009.1,90.6
863,외도,2021-08-04 1:00,24.9,166.6,1.5,0,1003.2,1009.2,92.8
863,외도,2021-08-04 2:00,24.3,211,1.3,0,1003,1009,93.9
863,외도,2021-08-04 3:00,24.3,166.9,1.7,0,1002.8,1008.8,92
863,외도,2021-08-04 4:00,23.7,184.7,0.7,0,1002.7,1008.7,92.4
863,외도,2021-08-04 5:00,23.6,197.3,1.4,0,1002.7,1008.7,91.5
863,외도,2021-08-04 6:00,24.3,162.5,1.5,0,1003.1,1009.1,89.2
863,외도,2021-08-04 7:00,24.5,210.3,0.6,0,1003.5,1009.5,88.4
863,외도,2021-08-04 8:00,28.9,0,0.2,0,1003.8,1009.7,73.4
863,외도,2021-08-04 9:00,30.4,0,0.2,0,1003.7,1009.6,65.3
863,외도,2021-08-04 10:00,30.5,330.8,1.8,0,1003.6,1009.5,66.3
863,외도,2021-08-04 11:00,30.3,326.9,2.8,0,1003.4,1009.3,71.5
863,외도,2021-08-04 12:00,30.1,295.8,2.7,0,1002.7,1008.6,71.8
863,외도,2021-08-04 13:00,32.5,114.3,4.4,0,1001.8,1007.6,58.8
863,외도,2021-08-04 14:00,31.8,106.9,4.9,0,1001.3,1007.1,62.4
863,외도,2021-08-04 15:00,33.4,98.5,3.4,0,1000.7,1006.5,60.1
863,외도,2021-08-04 16:00,33.1,229,1.7,0,1000.4,1006.2,60.4
863,외도,2021-08-04 17:00,31.6,237.6,3.7,0,1000.5,1006.3,65.4
863,외도,2021-08-04 18:00,30.2,85.5,1.3,0,1000.7,1006.6,69.1
863,외도,2021-08-04 19:00,30.4,188.5,0.6,0,1000.8,1006.7,67.8
863,외도,2021-08-04 20:00,28.3,222.4,1.3,0,1001.5,1007.4,79.7
863,외도,2021-08-04 21:00,26.9,0,0.4,0,1001.8,1007.7,86.5
863,외도,2021-08-04 22:00,26.8,250.7,1,0,1002.1,1008,89.4
863,외도,2021-08-04 23:00,26,225.6,0.6,0,1001.9,1007.9,90.1
863,외도,2021-08-05 0:00,25.4,214.2,0.9,0,1001.7,1007.7,92.7
863,외도,2021-08-05 1:00,25.9,180.3,1.3,0,1001.5,1007.5,87.3
863,외도,2021-08-05 2:00,24.9,236.8,1,0,1001.1,1007.1,91.1
863,외도,2021-08-05 3:00,24.9,190.8,0.8,0,1001,1007,90.6
863,외도,2021-08-05 4:00,24.5,192,0.5,0,1000.8,1006.7,92.1
863,외도,2021-08-05 5:00,24.3,0,0.3,0,1000.8,1006.8,94.3
863,외도,2021-08-05 6:00,24.2,227.6,0.5,0,1000.9,1006.9,93.9
863,외도,2021-08-05 7:00,27.1,215,0.5,0,1000.9,1006.8,85.3
863,외도,2021-08-05 8:00,29.6,0,0.1,0,1001,1006.9,74.5
863,외도,2021-08-05 9:00,29.8,266.1,1.2,0,1000.6,1006.5,71.6
863,외도,2021-08-05 10:00,30.1,331.2,2.3,0,1000.6,1006.5,75
863,외도,2021-08-05 11:00,30.9,10.6,2.3,0,1000.3,1006.2,73.7
863,외도,2021-08-05 12:00,32.2,338.2,0.6,0,999.6,1005.4,64.3
863,외도,2021-08-05 13:00,33.3,89.5,3.1,0,999.4,1005.2,61.2
863,외도,2021-08-05 14:00,33,94.5,4.1,0,998.9,1004.7,61.5
863,외도,2021-08-05 15:00,32.6,81.3,3,0,998.8,1004.6,67.2
863,외도,2021-08-05 16:00,31.7,56.9,3.1,0,998.4,1004.2,69.3
863,외도,2021-08-05 17:00,30.6,56.9,3,0,998.2,1004.1,73
863,외도,2021-08-05 18:00,30.8,131.8,2.3,0,998.2,1004.1,69.4
863,외도,2021-08-05 19:00,29.7,141.6,1.6,0,998,1003.8,65.3
863,외도,2021-08-05 20:00,27.3,294.5,0.7,0,998.4,1004.3,83.8
863,외도,2021-08-05 21:00,27,223.6,1.2,0,999.2,1005.1,84.9
863,외도,2021-08-05 22:00,26.3,215.6,1.4,0,999.6,1005.5,87.5
863,외도,2021-08-05 23:00,25.7,199.8,0.8,0,999.5,1005.5,89.2
863,외도,2021-08-06 0:00,24.4,223.1,0.7,0,999.3,1005.2,93.3
863,외도,2021-08-06 1:00,24.4,198,0.6,0,999,1004.9,90.8
863,외도,2021-08-06 2:00,23.6,168.4,0.7,0,998.4,1004.4,85.8
863,외도,2021-08-06 3:00,23.2,163.7,1.2,0,998.1,1004.1,86.6
863,외도,2021-08-06 4:00,23.3,162.7,0.8,0,997.9,1003.9,85.6
863,외도,2021-08-06 5:00,23.3,156.8,1.6,0,997.7,1003.7,86.8
863,외도,2021-08-06 6:00,23.8,160.5,1.7,0,997.9,1003.9,85.4
863,외도,2021-08-06 7:00,26.9,0,0.4,0,998,1003.9,80.3
863,외도,2021-08-06 8:00,28.8,111,2.5,0,998,1003.9,76.8
863,외도,2021-08-06 9:00,30.1,77.1,2.1,0,998,1003.9,74.4
863,외도,2021-08-06 10:00,31.1,94.8,2.2,0,998,1003.8,70.8
863,외도,2021-08-06 11:00,30.9,39.6,3.5,0,997.6,1003.4,75.8
863,외도,2021-08-06 12:00,32.2,58.8,3,0,996.8,1002.6,71.6
863,외도,2021-08-06 13:00,32.5,52.1,4.1,0,996.1,1001.9,72.6
863,외도,2021-08-06 14:00,31.8,58.4,3.5,0,995.8,1001.6,74.5
863,외도,2021-08-06 15:00,31.1,42.4,4.2,0,995.6,1001.4,74.9
863,외도,2021-08-06 16:00,29.9,34.3,4.9,0,995.8,1001.7,83.2
863,외도,2021-08-06 17:00,29.7,51.1,3.8,0,996,1001.8,84.6
863,외도,2021-08-06 18:00,28.7,33.3,2.9,0,996.6,1002.5,88.7
863,외도,2021-08-06 19:00,28,18.7,2.9,0,996.7,1002.6,90.3
863,외도,2021-08-06 20:00,27,80.4,0.8,0,996.6,1002.5,88
863,외도,2021-08-06 21:00,26.4,0,0,0,997,1002.9,89.6
863,외도,2021-08-06 22:00,25.7,0,0,0,997.2,1003.1,92.5
863,외도,2021-08-06 23:00,26.1,0,0,0,997,1002.9,94.7
863,외도,2021-08-07 0:00,25.9,173,1,0,997,1002.9,92.7
863,외도,2021-08-07 1:00,25.1,0,0.3,0,996.6,1002.6,87.2
863,외도,2021-08-07 2:00,24.4,218.8,1.3,0,996.5,1002.4,91.7
863,외도,2021-08-07 3:00,23.7,0,0.1,0,996.3,1002.2,94.9
863,외도,2021-08-07 4:00,23.5,0,0,0,996.4,1002.4,96.1
863,외도,2021-08-07 5:00,23.9,178.8,0.8,0,996.5,1002.4,91.6
863,외도,2021-08-07 6:00,23.9,0,0.3,0,996.8,1002.7,90.8
863,외도,2021-08-07 7:00,25.7,0,0.1,0,997,1002.9,94.1
863,외도,2021-08-07 8:00,28.1,0,0.1,0,997.1,1003,84
863,외도,2021-08-07 9:00,28.8,331.7,0.7,0,996.9,1002.8,82.6
863,외도,2021-08-07 10:00,29.8,39,1.3,0,997.3,1003.1,75.8
863,외도,2021-08-07 11:00,30.5,24.8,2,0,997.6,1003.5,75.9
863,외도,2021-08-07 12:00,30,0.2,2.7,0,997.7,1003.6,77
863,외도,2021-08-07 13:00,29.8,31.8,3.6,0,997.4,1003.2,80.1
863,외도,2021-08-07 14:00,31.1,29.3,2.3,0,997.1,1002.9,76.7
863,외도,2021-08-07 15:00,29.9,50.3,1.7,0,996.7,1002.6,76.4
863,외도,2021-08-07 16:00,30.1,30.6,1.6,0,996.4,1002.3,75
863,외도,2021-08-07 17:00,30.2,29.4,1.7,0,996,1001.9,76
863,외도,2021-08-07 18:00,29.2,31.8,2,0,995.9,1001.7,79.7
863,외도,2021-08-07 19:00,28.1,0,0.8,0,996.6,1002.5,84
863,외도,2021-08-07 20:00,27.6,331.8,1.6,0,997.3,1003.2,88.4
863,외도,2021-08-07 21:00,27.2,50.4,1.3,0,997.5,1003.4,85.2
863,외도,2021-08-07 22:00,26.1,140,0.7,0,997.6,1003.5,90.7
863,외도,2021-08-07 23:00,25.8,0,0.2,0,997.5,1003.4,92.3
863,외도,2021-08-08 0:00,25.8,198.7,1.2,0,997.5,1003.4,94.1
863,외도,2021-08-08 1:00,25.2,0,0.2,0,997.1,1003.1,94.6
863,외도,2021-08-08 2:00,24.9,166.1,0.7,0,996.6,1002.6,95.4
863,외도,2021-08-08 3:00,24.9,0,0.4,0,996.6,1002.6,93
863,외도,2021-08-08 4:00,24.5,202,0.5,0,996.5,1002.4,94.5
863,외도,2021-08-08 5:00,24.5,0,0.3,0,996.3,1002.2,95.8
863,외도,2021-08-08 6:00,24.1,0,0,0,996,1001.9,96.1
863,외도,2021-08-08 7:00,25.6,165.4,0.9,0,995.8,1001.7,92.9
863,외도,2021-08-08 8:00,27.3,0,0,0,996,1001.9,89.2
863,외도,2021-08-08 9:00,26.9,32,3.5,0,996.5,1002.4,89.2
863,외도,2021-08-08 10:00,28.1,30.3,1.4,0,996.3,1002.2,86.2
863,외도,2021-08-08 11:00,27.6,102.7,1,0.5,995.9,1001.8,93.8
863,외도,2021-08-08 12:00,28,58.9,1.8,0,995.8,1001.7,88.6
863,외도,2021-08-08 13:00,27.7,48.5,3.2,0,995.3,1001.2,91
863,외도,2021-08-08 14:00,27.9,59,4.1,0,994.8,1000.7,90.3
863,외도,2021-08-08 15:00,26.1,109.5,2.3,12,994.9,1000.8,96
863,외도,2021-08-08 16:00,27.3,64,3.4,3,994.4,1000.3,93.4
863,외도,2021-08-08 17:00,27.4,74.7,2.7,0,994.3,1000.2,88.6
863,외도,2021-08-08 18:00,27.4,65.2,3.4,0,994.1,1000,89.5
863,외도,2021-08-08 19:00,26.9,60.9,2.8,0,994.4,1000.3,89.5
863,외도,2021-08-08 20:00,26.6,54.9,3.2,0,995.1,1001,88.5
863,외도,2021-08-08 21:00,26.3,58.8,1.8,0,995.9,1001.8,85.9
863,외도,2021-08-08 22:00,26.1,19.6,1.3,0,996,1001.9,89.9
863,외도,2021-08-08 23:00,24.8,223.5,1.4,0,996.4,1002.3,95
863,외도,2021-08-09 0:00,25.2,252,0.7,0,996.5,1002.5,95.8
863,외도,2021-08-09 1:00,25.4,310.9,1.3,0,996.2,1002.2,95
863,외도,2021-08-09 2:00,25.5,0,0.3,0,996,1001.9,94.7
863,외도,2021-08-09 3:00,25.1,216,1.3,0,996.1,1002.1,97.4
863,외도,2021-08-09 4:00,25.7,274.9,0.8,0,996.6,1002.5,95.4
863,외도,2021-08-09 5:00,26,285.7,2.5,0,996.8,1002.7,94.6
863,외도,2021-08-09 6:00,26.2,293.7,2.8,0,997.3,1003.2,94
863,외도,2021-08-09 7:00,26.5,300.3,1.9,0,997.7,1003.6,92.7
863,외도,2021-08-09 8:00,26.6,318.6,2.3,0,998,1003.9,90
863,외도,2021-08-09 9:00,26.8,319.9,2.4,0,998.3,1004.2,89.6
863,외도,2021-08-09 10:00,27.2,310.1,3.1,0,998.5,1004.4,87.8
863,외도,2021-08-09 11:00,27.2,307,3.4,0,998.7,1004.6,86.8
863,외도,2021-08-09 12:00,28.5,296,3.2,0,998.3,1004.2,82.9
863,외도,2021-08-09 13:00,27.9,304.4,3.3,0,998.2,1004.1,86.5
863,외도,2021-08-09 14:00,29,319.4,3.2,0,998.3,1004.2,80.8
863,외도,2021-08-09 15:00,28.4,308.3,3.9,0,998.2,1004.1,78.7
863,외도,2021-08-09 16:00,28.9,310.4,3.2,0,998.5,1004.4,77.7
863,외도,2021-08-09 17:00,29,314.8,2.6,0,998.7,1004.6,76.3
863,외도,2021-08-09 18:00,28.5,317,2.1,0,998.9,1004.8,79.9
863,외도,2021-08-09 19:00,26.9,297.3,1.8,0,999.6,1005.5,85.4
863,외도,2021-08-09 20:00,26.1,249.7,0.7,0,999.5,1005.5,88.5
863,외도,2021-08-09 21:00,24.8,220.5,0.8,0,999.8,1005.7,94.2
863,외도,2021-08-09 22:00,24.5,185.3,0.5,0,999.8,1005.7,91.3
863,외도,2021-08-09 23:00,24.3,206.9,1.9,0,1000.7,1006.7,88.8
863,외도,2021-08-10 0:00,24,204.7,0.5,0,1000.8,1006.8,89.1
863,외도,2021-08-10 1:00,24.8,187.3,1,0,1000.6,1006.5,87.6
863,외도,2021-08-10 2:00,24.5,216.6,2.2,0,1001.6,1007.6,84.9
863,외도,2021-08-10 3:00,24.3,199.5,1.1,0,1001.1,1007.1,83.5
863,외도,2021-08-10 4:00,24.4,235.7,1.1,0,1001.3,1007.3,82.7
863,외도,2021-08-10 5:00,24.7,222.5,1.5,0,1001.8,1007.7,83.1
863,외도,2021-08-10 6:00,24.6,209.2,1.7,0,1001.8,1007.8,86.6
863,외도,2021-08-10 7:00,26.1,227.9,1.2,0,1001.8,1007.8,89.2
863,외도,2021-08-10 8:00,27,248,2.4,0,1002.4,1008.3,85.8
863,외도,2021-08-10 9:00,27.9,278.1,2.1,0,1002.5,1008.4,76.6
863,외도,2021-08-10 10:00,29,331.3,3.3,0,1002.8,1008.7,78.6
863,외도,2021-08-10 11:00,28.3,327.1,3.3,0,1003.3,1009.2,79
863,외도,2021-08-10 12:00,28.7,331.2,2.4,0,1003.2,1009.1,78.4
863,외도,2021-08-10 13:00,28.7,335.5,2.4,0,1003.2,1009.1,80.5
863,외도,2021-08-10 14:00,28.8,343.8,2.1,0,1002.9,1008.8,79.7
863,외도,2021-08-10 15:00,28.2,31.6,1.9,0,1002.7,1008.6,81.6
863,외도,2021-08-10 16:00,28.5,322.6,2.7,0,1002.8,1008.7,81.3
863,외도,2021-08-10 17:00,29,346.1,2.1,0,1002.8,1008.7,74.9
863,외도,2021-08-10 18:00,28.5,331.4,1.3,0,1002.9,1008.8,74.3
863,외도,2021-08-10 19:00,26.9,315.6,0.6,0,1003,1008.9,80.3
863,외도,2021-08-10 20:00,26,0,0.3,0,1003.5,1009.5,87.9
863,외도,2021-08-10 21:00,25.1,0,0.3,0,1003.9,1009.9,91.2
863,외도,2021-08-10 22:00,25.3,167.4,1.2,0,1004.3,1010.3,88.8
863,외도,2021-08-10 23:00,25.1,171.7,1.3,0,1004.4,1010.4,87
863,외도,2021-08-11 0:00,24.3,229.8,2.1,0,1004.8,1010.8,85.8
863,외도,2021-08-11 1:00,23.9,183.5,0.6,0,1004,1010,89.7
863,외도,2021-08-11 2:00,24.7,0,0.2,0,1003.6,1009.6,91
863,외도,2021-08-11 3:00,23.6,198.9,1.2,0,1003.6,1009.6,90.5
863,외도,2021-08-11 4:00,23.7,134.8,0.8,1,1003.2,1009.2,96.2
863,외도,2021-08-11 5:00,24,0,0.3,0,1003.5,1009.5,95.6
863,외도,2021-08-11 6:00,22,10.6,1.4,6.5,1004,1010.1,95.6
863,외도,2021-08-11 7:00,21.8,140.7,1.4,8,1004,1010.1,97.7
863,외도,2021-08-11 8:00,22.7,99.6,1.8,6,1004.2,1010.2,99
863,외도,2021-08-11 9:00,23.7,78.4,2.7,2,1003.4,1009.4,99
863,외도,2021-08-11 10:00,23.9,94,3.2,0,1003.6,1009.6,97
863,외도,2021-08-11 11:00,24.6,67.6,2.2,0.5,1003.6,1009.6,95.3
863,외도,2021-08-11 12:00,25.4,76.1,2.3,1,1003.5,1009.5,97.5
863,외도,2021-08-11 13:00,26.6,76.4,2.6,0,1003,1009,93.1
863,외도,2021-08-11 14:00,25.4,63.4,2.2,0.5,1002.8,1008.8,97.5
863,외도,2021-08-11 15:00,26.7,52.6,2.1,0,1002.2,1008.2,97
863,외도,2021-08-11 16:00,26.7,58,2.9,0,1002.1,1008,95.2
863,외도,2021-08-11 17:00,26.9,70.8,2.4,0,1002,1007.9,92.1
863,외도,2021-08-11 18:00,26.8,58.6,0.5,0,1002.4,1008.3,92.3
863,외도,2021-08-11 19:00,25.8,42.9,1.2,0,1002.6,1008.6,94.7
863,외도,2021-08-11 20:00,25.4,55.9,0.7,0,1002.5,1008.5,96.1
863,외도,2021-08-11 21:00,25.3,87.6,0.6,0,1003.2,1009.2,95.9
863,외도,2021-08-11 22:00,24.9,104.8,0.5,0,1003.5,1009.5,97.1
863,외도,2021-08-11 23:00,24.8,74.6,0.6,0,1003.8,1009.8,97.5
863,외도,2021-08-12 0:00,24.5,358.2,0.8,0,1003.9,1009.9,98.5
863,외도,2021-08-12 1:00,24.3,0,0.1,0,1004.2,1010.2,99.2
863,외도,2021-08-12 2:00,24.8,0,0,0,1003.7,1009.7,99.3
863,외도,2021-08-12 3:00,24.9,0,0.2,0,1003.8,1009.8,99.3
863,외도,2021-08-12 4:00,24.7,120.4,0.8,0,1003.8,1009.8,99.3
863,외도,2021-08-12 5:00,24.8,128.9,1,0,1003.6,1009.6,99.2
863,외도,2021-08-12 6:00,24.8,106.6,1,0,1003.6,1009.6,98.9
863,외도,2021-08-12 7:00,25.2,123.1,1.5,0,1004,1010,97
863,외도,2021-08-12 8:00,26,120.6,0.8,0,1004.3,1010.3,93.5
863,외도,2021-08-12 9:00,25.8,0,0.4,1,1004.7,1010.7,95.2
863,외도,2021-08-12 10:00,24.4,122.8,2.1,9.5,1004.9,1010.9,96.9
863,외도,2021-08-12 11:00,24.8,151.1,1.6,3,1004.6,1010.6,96.5
863,외도,2021-08-12 12:00,26.1,111.2,2,1.5,1003.8,1009.8,93.2
863,외도,2021-08-12 13:00,28,136.9,2.3,0,1003,1008.9,78.9
863,외도,2021-08-12 14:00,28.6,127.9,0.6,0,1002.5,1008.4,72.2
863,외도,2021-08-12 15:00,28.4,0,0.3,0.5,1002.3,1008.2,73.4
863,외도,2021-08-12 16:00,25.1,56.4,0.8,0.5,1002.3,1008.3,91.7
863,외도,2021-08-12 17:00,24.4,151.6,1.6,0.5,1002.5,1008.5,93
863,외도,2021-08-12 18:00,24.1,129.9,1.1,0.5,1002.1,1008.1,95.2
863,외도,2021-08-12 19:00,24.3,0,0.4,0,1001.4,1007.4,96.8
863,외도,2021-08-12 20:00,24.3,0,0.4,0,1001.2,1007.2,97
863,외도,2021-08-12 21:00,24.2,0,0.4,0,1001.5,1007.5,98.1
863,외도,2021-08-12 22:00,24.4,52.8,0.9,0,1001.5,1007.5,98.3
863,외도,2021-08-12 23:00,24.3,150.8,0.5,0,1000.9,1006.9,98.7
863,외도,2021-08-13 0:00,24.2,0,0.1,0.5,1000.5,1006.5,99
863,외도,2021-08-13 1:00,24.3,140.6,0.7,0,1000.7,1006.7,99.1
863,외도,2021-08-13 2:00,24.2,106.6,0.7,0,1000.3,1006.3,98.9
863,외도,2021-08-13 3:00,24.3,117.5,1.2,1,1000.2,1006.2,98.9
863,외도,2021-08-13 4:00,23.7,101.1,1.5,8.5,999.8,1005.8,99.2
863,외도,2021-08-13 5:00,22.9,101.7,2.2,6.5,999.6,1005.6,99.2
863,외도,2021-08-13 6:00,22.8,90,1.2,1,999.6,1005.6,98.6
863,외도,2021-08-13 7:00,22.4,123.7,3.8,2.5,999.6,1005.6,96.3
863,외도,2021-08-13 8:00,23.2,114.8,3.3,9,999.3,1005.3,97.9
863,외도,2021-08-13 9:00,23.3,85.8,2.1,0.5,999.5,1005.5,97.3
863,외도,2021-08-13 10:00,24.1,104.5,3.2,0.5,999.5,1005.5,95.9
863,외도,2021-08-13 11:00,24.7,77.5,2.8,0,999.7,1005.6,92.5
863,외도,2021-08-13 12:00,24.1,106.2,3.4,0.5,999.4,1005.4,94.7
863,외도,2021-08-13 13:00,24.1,107.7,3.9,0,998.9,1004.9,90.6
863,외도,2021-08-13 14:00,25.1,109.4,3.5,0,998.3,1004.3,81.7
863,외도,2021-08-13 15:00,25.7,105.1,4,0,997.7,1003.7,76.5
863,외도,2021-08-13 16:00,26.1,94.7,3.1,0,997.7,1003.6,76.4
863,외도,2021-08-13 17:00,25.6,76.1,2.1,0,998.4,1004.4,77.9
863,외도,2021-08-13 18:00,24.3,85.8,1.9,0,998.3,1004.2,80.2
863,외도,2021-08-13 19:00,22.8,92.8,1.9,1,998.6,1004.6,86.5
863,외도,2021-08-13 20:00,22,120.3,2.7,1,999.2,1005.2,90.2
863,외도,2021-08-13 21:00,22.9,95.2,1.7,1,999.2,1005.2,90.1
863,외도,2021-08-13 22:00,23.7,96.5,2.1,0,999.8,1005.8,86.8
863,외도,2021-08-13 23:00,24.1,100.7,2.4,0,999.6,1005.6,84.6
863,외도,2021-08-14 0:00,24,93.6,1.4,0,999.3,1005.3,87.2
863,외도,2021-08-14 1:00,23.8,99,1.2,0,998.9,1004.9,90.4
863,외도,2021-08-14 2:00,23.8,95.8,2.5,0,998.1,1004.1,92.2
863,외도,2021-08-14 3:00,23.5,96.2,3.2,0.5,997.8,1003.8,93.6
863,외도,2021-08-14 4:00,23.3,100.1,4.5,0.5,998.6,1004.6,93.6
863,외도,2021-08-14 5:00,22.9,107.2,4,2,997.7,1003.7,95
863,외도,2021-08-14 6:00,23,83.3,3.2,1,997.5,1003.5,96.9
863,외도,2021-08-14 7:00,22.8,66.6,3.5,10.5,998,1004,98.2
863,외도,2021-08-14 8:00,22.3,83.8,1.7,8,999.3,1005.3,98.7
863,외도,2021-08-14 9:00,22.5,41.4,3.4,10.5,999.1,1005.1,99.3
863,외도,2021-08-14 10:00,22,62.9,5,7,999.2,1005.2,99.5
863,외도,2021-08-14 11:00,21.8,55.4,3.8,3.5,999.8,1005.8,99.7
863,외도,2021-08-14 12:00,21.8,91.9,4.4,4,999.7,1005.7,99.5
863,외도,2021-08-14 13:00,22.3,93.9,3.4,1.5,999,1005,99.3
863,외도,2021-08-14 14:00,22.5,88.3,3.3,0.5,999.8,1005.8,97.6
863,외도,2021-08-14 15:00,23,107.9,3.8,0,1000.2,1006.2,94.1
863,외도,2021-08-14 16:00,22.5,89.2,3.5,0.5,1000.8,1006.8,96.2
